chr	pos	GM12787_1	GM12787_2	GM12787_3	GM12787_4	GM12787_5	GM12787_6	GM12787_7	GM12787_8	GM12787_9	GM12787_10	GM12787_11	GM12787_12	GM12787_13	GM12787_14	K562_1	K562_2	K562_3	K562_4	K562_5	K562_6	K562_7
1	36017819	7	2	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0
1	36018346	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36018570	15	8	29	22	0	0	7	43	0	10	15	0	0	0	0	0	0	0	0	0	0
1	36020816	15	7	19	14	3	0	5	11	2	0	3	0	3	0	0	0	0	0	0	0	0
1	36020858	13	8	15	5	0	0	0	5	0	0	4	0	4	0	0	0	0	0	0	0	0
1	36021040	17	0	8	0	0	0	0	21	0	0	16	0	0	0	0	0	0	0	0	0	0
1	36021203	11	9	0	5	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
1	36021204	10	8	8	3	0	0	0	4	1	2	12	0	8	0	0	0	0	0	0	0	0
1	36022674	9	12	1	0	2	5	0	0	2	7	4	0	19	12	0	0	0	0	0	0	0
1	36022765	7	6	0	0	0	0	0	2	3	0	4	0	4	0	0	0	0	0	0	0	0
1	36022819	5	8	18	14	0	0	0	0	6	10	7	0	0	0	0	0	0	0	0	0	0
1	36022844	6	9	17	18	0	0	0	6	0	3	6	0	0	10	0	0	0	0	0	0	0
1	36022907	11	23	15	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36041447	1	0	2	1	1	0	0	0	0	0	3	0	3	0	0	7	0	0	0	0	0
1	36045279	6	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0
1	36050959	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	14	5
1	36054050	1	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	9	0
1	36057814	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	8
1	36063817	3	5	9	15	0	0	0	9	0	0	0	0	3	0	0	0	9	3	3	35	26
1	36069134	6	4	9	15	0	0	0	0	0	0	3	0	9	0	3	21	14	7	3	36	23
1	36069156	9	8	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	3	0	0
1	36069161	4	2	8	6	0	0	0	11	2	0	0	0	11	8	2	16	10	4	2	28	19
1	36069172	4	4	8	6	0	0	0	14	4	0	0	0	10	5	4	17	14	4	3	29	17
1	36069180	6	3	7	4	0	0	0	14	0	0	0	0	10	6	0	0	0	0	0	0	0
1	36069204	8	5	0	8	0	0	0	22	0	0	4	0	13	0	3	0	0	0	0	28	0
1	36069220	5	5	9	5	0	0	0	16	0	0	0	0	10	0	0	12	16	0	0	19	18
1	36069228	6	0	0	7	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	13
1	36069242	5	3	0	3	0	0	0	8	0	0	0	0	5	4	0	13	12	2	0	11	11
1	36069355	1	0	0	7	0	0	0	3	0	0	0	0	2	0	0	13	0	1	0	0	0
1	36069801	8	0	0	5	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	12
1	36069936	3	0	9	5	7	0	0	6	0	5	0	0	0	0	2	13	0	0	0	20	16
1	36069957	2	1	3	3	0	0	0	5	0	0	1	0	0	0	0	3	0	1	2	4	12
1	36144553	2	6	0	6	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0	16	5
1	36145685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36147206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0
1	36172106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36230310	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1	36237032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36238106	2	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
1	36240254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36243508	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36246041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36248098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36260327	2	2	10	13	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0
1	36264134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36266948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36270236	3	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
1	36273509	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	36277408	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	36394724	5	7	0	4	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0
1	36395705	4	0	0	0	0	0	1	2	0	2	3	0	0	0	0	0	0	0	0	0	0
1	36459208	10	0	4	0	0	0	0	21	0	0	0	0	10	0	0	0	0	0	0	0	20
1	37497850	5	3	0	0	0	0	0	0	0	5	5	0	10	8	4	0	0	4	0	0	0
1	37498557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37498709	5	1	9	5	1	0	0	0	0	0	13	0	0	0	0	9	14	0	0	11	8
1	37498993	2	0	7	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37499002	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	13	11	5	0	0	0
1	37499143	3	3	1	3	0	0	0	5	0	0	2	0	1	0	0	0	0	0	0	0	0
1	37500233	6	12	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0
1	37547498	1	0	9	3	0	0	0	0	0	0	3	0	0	0	0	0	12	8	0	0	0
1	37547567	1	0	0	3	4	0	0	0	0	0	3	0	0	0	2	6	4	5	2	3	3
1	37547692	1	3	5	1	2	2	0	0	2	5	2	0	0	10	2	26	15	0	1	13	2
1	37547956	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
1	37579212	3	4	3	1	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0
1	37579300	9	6	11	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	37685562	2	0	5	5	0	0	0	14	0	0	0	0	1	0	0	11	22	0	1	43	19
1	37685563	2	0	7	0	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	0
1	37688329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37688497	4	0	0	2	0	0	0	7	3	0	4	0	0	0	0	0	0	0	0	0	0
1	37689181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37689200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37694087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37706033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37805058	9	10	0	0	0	0	0	0	6	11	4	0	0	0	0	0	2	7	0	8	0
1	37860970	44	30	32	50	138	156	13	41	164	156	68	0	8	4	0	0	0	0	0	0	0
1	37860981	39	23	35	46	136	0	0	45	143	137	37	0	7	6	0	0	0	0	0	0	0
1	37861027	64	53	65	103	176	0	23	107	197	192	61	0	18	10	22	79	0	0	0	0	0
1	37861031	72	0	66	0	215	213	26	119	220	210	0	0	21	0	0	0	0	0	0	0	0
1	37861055	49	45	39	72	159	0	13	88	171	158	50	0	20	10	0	0	0	0	0	0	0
1	37861462	122	99	83	0	0	0	0	0	0	0	0	0	22	13	0	0	0	0	0	0	0
1	37861774	69	42	31	47	53	50	16	75	96	89	32	0	9	0	0	0	0	0	0	0	0
1	37861784	92	0	56	59	54	49	24	0	116	112	68	0	0	0	0	0	0	0	0	0	0
1	37861814	105	78	64	0	0	0	0	84	157	110	78	0	13	0	0	0	39	0	0	0	0
1	37861869	51	48	40	57	82	71	0	76	166	94	54	0	0	0	0	45	0	0	0	0	0
1	37861905	33	36	19	29	54	47	0	0	108	66	42	0	0	0	8	26	27	20	0	27	0
1	37861911	28	31	16	20	0	37	0	46	95	57	37	0	0	0	0	21	0	22	9	17	19
1	37862027	58	77	24	47	40	43	0	83	105	62	52	0	0	0	0	0	0	0	17	0	0
1	37871081	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37871222	2	5	1	4	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
1	37874614	4	1	0	1	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0
1	37879256	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
1	37879718	8	16	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
1	37879721	10	16	3	4	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
1	37879726	7	12	0	3	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
1	37884481	2	5	4	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
1	37884541	0	1	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1	37943400	2	0	1	3	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0
1	37974072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37977806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37979720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37983892	7	7	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0
1	37986908	3	2	5	7	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
1	37987082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	37990887	4	0	7	3	0	0	0	0	0	0	0	0	0	0	5	23	12	5	4	7	17
1	37993176	1	0	2	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	38015033	9	2	1	1	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0
1	38015257	5	9	7	11	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0
1	38024562	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	38861111	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
1	38861943	8	2	6	18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15
1	38866469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	38996233	4	0	4	0	0	0	0	3	0	0	11	0	1	0	3	0	0	0	0	7	0
1	38996277	5	0	0	0	0	0	0	0	0	0	9	0	0	0	4	2	0	0	0	0	0
1	38996347	6	0	3	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0
1	38996735	9	11	7	7	0	0	2	11	1	0	4	0	11	0	0	12	10	11	0	16	26
1	39002566	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
1	39027647	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	14	0
1	39032221	3	0	6	9	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	39048168	4	4	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
1	39054103	3	3	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39054118	3	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39109562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39261048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39291271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39300802	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	4	0	0	0
1	39306507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39307705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39313937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39337975	5	0	3	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	6
1	39339020	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	13	0
1	39339629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39344314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39404538	5	0	2	2	0	0	0	0	0	0	0	0	6	0	0	6	5	0	0	3	7
1	39404698	7	2	8	3	0	0	0	0	0	0	0	0	11	3	0	0	8	0	0	0	12
1	39478507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39483581	10	1	13	16	0	0	0	21	0	1	6	0	1	1	0	0	0	0	0	0	0
1	39528817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39568261	12	20	10	9	0	0	0	19	0	0	7	0	0	0	0	0	0	0	0	0	0
1	39746064	3	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39747284	2	1	3	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39747562	5	0	0	0	0	0	9	71	24	18	0	0	4	0	0	0	0	0	0	0	0
1	39747591	2	0	0	7	0	0	0	0	22	16	0	0	0	0	0	0	0	0	0	0	0
1	39748613	4	0	9	0	9	11	5	28	44	24	29	0	0	0	0	0	12	0	0	0	0
1	39748628	5	0	0	10	0	0	0	27	43	36	0	20	0	0	0	0	0	0	0	0	0
1	39748640	5	0	8	0	0	0	4	26	35	28	24	0	0	0	0	0	0	0	0	0	0
1	39748694	1	2	3	3	4	3	0	4	4	5	0	0	0	0	0	0	0	0	0	0	0
1	39853459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39854895	9	6	14	9	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	31
1	39855133	2	7	0	7	0	0	0	4	2	0	3	0	3	0	0	0	0	0	0	0	0
1	39855509	2	6	7	11	0	0	0	10	0	0	3	0	3	2	0	0	0	0	0	0	0
1	39855984	9	10	6	5	0	0	0	9	0	0	8	0	5	0	0	20	12	16	7	15	16
1	39856264	10	13	9	5	0	0	0	8	0	0	6	0	6	0	7	16	9	0	2	8	4
1	39856266	20	0	0	0	0	0	0	9	0	0	8	0	7	0	0	0	12	0	4	0	0
1	39856274	13	11	8	5	0	0	0	6	0	0	3	0	6	0	8	0	0	0	3	0	2
1	39858424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39879620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39880058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	39959736	5	7	2	1	0	0	1	3	0	0	5	0	4	0	0	0	0	0	0	0	0
1	39959774	5	8	0	0	0	0	0	10	0	0	15	0	0	0	0	0	0	0	0	0	0
1	39959775	5	9	4	0	0	0	0	8	0	0	12	0	9	0	0	0	0	0	0	0	0
1	39959801	4	6	1	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0
1	39961553	4	5	1	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0
1	39968098	3	7	2	3	0	0	0	0	0	0	3	0	2	3	0	0	0	0	0	0	0
1	40043290	10	3	0	22	0	0	0	0	0	0	0	0	0	0	0	26	7	0	0	13	0
1	40043729	5	0	0	4	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	5
1	40043755	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	5	4	8	2
1	40051293	11	0	23	15	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	8	0
1	40167938	5	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0
1	40170470	6	0	0	7	0	0	0	0	0	0	0	0	23	7	0	0	3	5	0	5	2
1	40176875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40198059	3	0	0	2	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
1	40211377	2	0	5	3	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
1	40214455	3	3	6	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	40227775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40256235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40261606	5	3	9	10	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0
1	40264075	9	10	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	4	4	0	0
1	40266951	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12
1	40278909	3	0	10	6	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0
1	40378193	8	14	15	4	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	5	1
1	40378343	3	5	14	9	0	0	0	0	0	0	5	0	11	9	0	0	0	0	0	0	0
1	40388136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40398284	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1
1	40398329	4	7	12	7	0	0	0	3	0	0	0	0	7	3	0	0	0	0	0	0	0
1	40398723	6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	3	3	0	0	0
1	40401185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40402549	7	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0
1	40402578	9	0	2	10	0	0	0	1	0	0	0	0	4	8	0	0	4	0	0	0	0
1	40410094	4	6	6	9	0	0	0	7	0	0	4	0	2	0	0	0	0	0	0	0	0
1	40417593	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40464951	4	4	2	4	6	12	3	14	6	4	5	0	0	11	0	0	0	0	0	0	0
1	40466931	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	4	3
1	40504814	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	40533876	6	0	0	4	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0
1	40533892	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8
1	40538678	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40686528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40689500	1	3	3	0	3	2	0	0	0	2	6	0	2	0	0	0	0	0	0	0	0
1	40695036	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0
1	40695520	9	0	5	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	5
1	40701861	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	40707028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40716737	6	0	11	15	0	0	0	1	0	0	3	0	0	4	0	0	0	0	0	0	0
1	40723950	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40760013	2	1	5	2	0	0	0	0	0	0	0	0	3	2	0	5	0	1	0	0	2
1	40767760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40986506	1	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	41005313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41034408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41039575	1	0	4	3	0	0	1	13	0	0	4	0	4	5	0	0	0	0	0	2	0
1	41039692	1	0	5	0	0	0	0	10	0	1	4	0	0	2	0	0	0	0	0	2	0
1	41040647	4	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	2
1	41040780	4	0	0	0	0	0	2	7	0	0	11	0	8	0	2	5	0	0	0	1	0
1	41044001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41058865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41091166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41093392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41094618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41106491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41111316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41112255	3	3	4	8	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0
1	41125461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41154221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41155712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41155746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41156675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41163065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41164290	1	11	16	22	0	0	4	15	0	0	8	0	2	2	0	0	0	0	0	0	0
1	41164872	6	0	0	30	11	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41169283	12	7	11	13	8	9	0	0	0	0	4	0	9	14	0	0	0	0	0	0	0
1	41174181	5	4	11	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0
1	41175654	2	0	12	16	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41177773	12	9	14	13	0	0	0	4	0	0	0	0	14	8	0	0	0	0	0	0	0
1	41182622	10	9	17	9	0	0	0	4	0	0	1	0	31	13	0	0	0	0	0	0	0
1	41185493	5	3	15	22	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0
1	41204363	2	3	9	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	41206171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41225892	2	1	5	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0
1	41230103	1	4	0	5	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0	0
1	41235013	0	4	5	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	41603854	1	2	3	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
1	41624938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41853258	1	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
1	41996101	1	0	1	2	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0
1	42006781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42019591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42021387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42021851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42226560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42240915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42241958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42246245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42248912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42255190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42286059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42291074	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	42291078	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	42291082	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	42291102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42297939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42328173	2	2	2	0	0	0	0	0	0	0	0	0	3	0	0	10	2	3	0	0	4
1	42329936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42669428	6	8	3	3	0	0	0	7	4	4	6	0	0	2	0	9	5	3	0	7	11
1	42669434	3	6	1	4	4	0	0	8	0	0	4	0	0	2	3	6	6	2	0	10	4
1	42669556	3	4	2	6	0	0	4	11	0	3	5	0	0	3	0	15	6	5	0	12	2
1	42670814	7	6	3	4	0	0	0	18	0	0	16	0	0	0	0	0	15	8	0	0	0
1	42777165	11	6	11	8	0	0	0	25	0	0	0	0	8	0	2	0	0	0	1	20	0
1	42777224	5	2	5	1	0	0	0	11	0	0	0	0	0	0	0	6	0	0	1	5	6
1	42777234	6	0	6	3	0	0	0	12	0	0	0	0	0	0	0	6	8	1	1	10	7
1	42777329	7	3	5	6	0	0	0	12	0	0	0	0	0	0	0	13	5	0	0	0	0
1	42780133	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	10	0
1	42780160	3	2	2	3	0	0	0	5	0	0	1	0	2	0	0	11	4	1	0	9	4
1	42781443	4	0	0	5	0	0	0	7	0	0	0	0	0	0	0	5	0	0	5	0	0
1	42781449	4	0	6	5	3	0	0	6	0	0	0	0	0	0	4	0	0	2	5	9	7
1	42781520	3	0	5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	42805361	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
1	42820715	1	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42832353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42832395	2	0	1	5	5	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0
1	42833449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	42853828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	43163192	2	2	3	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0
1	43170166	2	3	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1	43170203	3	2	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1	43384801	44	59	52	36	124	132	16	129	128	146	21	0	4	6	0	0	0	0	0	0	0
1	43407339	3	0	9	0	0	0	0	0	0	1	1	0	0	0	0	0	8	0	0	0	0
1	43407395	1	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	5	3	0	7	0
1	43450970	10	10	17	12	32	0	3	63	0	61	14	0	2	0	0	0	0	0	0	0	0
